epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.098305467065993,1.0982686370722663,1.0982695944333976,0.5514018691588785,0.5277777777777778,0.6285714285714286,0.5284683239775462,0.5095238095238095,0.6428571428571429,0.7679843304843305,0.7576728826728827,0.8150183150183151
100,1.0930045936459223,1.0938576664809727,1.0924602199691713,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0886892165078272,1.0903796942274286,1.0876224566058275,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0836869570235348,1.0863576487174753,1.08193904060367,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0747016346230942,1.0787444949960812,1.0717570418312743,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.0546257774894296,1.061179385980146,1.0491924441448774,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,1.0086836950539715,1.0205586206608277,0.998272236740032,0.5327102803738317,0.5,0.6,0.4942528735632184,0.4666666666666666,0.5925925925925926,0.7395833333333334,0.7272727272727272,0.7777777777777777
700,0.9172314009240015,0.939305397602035,0.8980889062353561,0.6635514018691588,0.6666666666666666,0.6571428571428571,0.6589147286821705,0.6666666666666666,0.6666666666666666,0.8134348290598291,0.8181818181818182,0.8095238095238096
800,0.7855594613326233,0.8219451665093247,0.7572164678623869,0.6635514018691588,0.6111111111111112,0.6571428571428571,0.6589147286821705,0.6190476190476191,0.6666666666666666,0.8134348290598291,0.7925407925407925,0.8095238095238096
900,0.6555100538090827,0.7045351625346438,0.6220824065139688,0.6635514018691588,0.6111111111111112,0.6571428571428571,0.6589147286821705,0.6190476190476191,0.6666666666666666,0.8134348290598291,0.7925407925407925,0.8095238095238096
1000,0.5499130556146155,0.606277271912802,0.5149710655711282,0.6635514018691588,0.6111111111111112,0.6571428571428571,0.6589147286821705,0.6190476190476191,0.6666666666666666,0.8134348290598291,0.7925407925407925,0.8095238095238096
