epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0980349398272484,1.0981247866337374,1.0979903303598193,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.0858658945718922,1.089376393620019,1.0840019386047344,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.085635983779008,1.0895566036420514,1.0833892178501492,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0855207995718366,1.0894788012952445,1.0832626260863192,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0851430542403628,1.0891675076448035,1.0828861748585386,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.0826373880966356,1.0868706929723766,1.080070991723364,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,0.9168033677457467,0.9376286063679589,0.9013708459035848,0.6635514018691588,0.6111111111111112,0.6571428571428571,0.6589147286821705,0.6190476190476191,0.6666666666666666,0.8134348290598291,0.7925407925407925,0.8095238095238096
700,0.6018851537931226,0.6525090444737277,0.5968339694354159,0.6635514018691588,0.5833333333333334,0.6571428571428571,0.6589147286821705,0.5952380952380952,0.6666666666666666,0.8134348290598291,0.7797202797202797,0.8095238095238096
800,0.49177505546355677,0.5378468407362823,0.48047420509388195,0.9439252336448598,0.8333333333333334,1.0,0.9464008859357697,0.8452380952380952,1.0,0.9702635327635328,0.9150155400155401,1.0
900,0.07935268096317882,0.14282614880975977,0.05226466849747326,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
1000,0.020571412333709065,0.08081696751687592,0.010235502322989856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
