epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0980097722822795,1.0981071397195963,1.0979686761099188,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.0858358378829749,1.089414155537684,1.0839210706655886,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0856965731763517,1.089628013195795,1.0834563611094223,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.085679100938952,1.0896098000684402,1.0834778802270018,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0856421042378166,1.089609821169069,1.0834554842733068,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.0855607560625375,1.0894786231891431,1.0833066767139214,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,1.0853411247283853,1.0893174416336953,1.0830744481986105,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
700,1.0844164131880396,1.0883463484468143,1.0821179720880174,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
800,1.073875733400008,1.0777631733613953,1.0703941820262584,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
900,0.668139908456538,0.6929062887438027,0.6642969243575515,0.7102803738317757,0.6666666666666666,0.6857142857142857,0.6511627906976744,0.6190476190476191,0.6190476190476191,0.8396990740740741,0.8207070707070706,0.8281573498964803
1000,0.46716878238279264,0.4872757701955539,0.4582970538684814,0.7289719626168224,0.7222222222222222,0.7428571428571429,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8489583333333334,0.8484848484848485,0.8571428571428571
