epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0935207556072493,1.0943471655460122,1.0928764748356699,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.5596691465380733,0.5540501655155867,0.6253347547922234,0.9532710280373832,0.8888888888888888,0.8285714285714286,0.9576965669988926,0.8928571428571429,0.8531746031746031,0.9764066951566952,0.9417249417249418,0.92002442002442
200,0.013233600508224991,0.011825987525210843,0.1407147327765548,1.0,1.0,0.9714285714285714,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872
300,0.005659810996598219,0.005116469734612236,0.15666375325439585,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
400,0.0035836400200415417,0.0032887228534867374,0.1665606221275585,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
500,0.0026199804906221046,0.002426093632601208,0.174740300582621,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
600,0.0020638412725653534,0.0019231195148531352,0.18072509503771567,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
700,0.0017034863770142732,0.0015947111463077682,0.18640971984283117,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
800,0.0014505387104683113,0.0013628482081046978,0.19034879665234833,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
900,0.0012631584429997037,0.0011905001153438889,0.19488096348132433,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
1000,0.001118658417558147,0.0010571145067670323,0.19756857413380605,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
