epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.097842953789798,1.0978350345372658,1.0978366945662408,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.3903867246233058,0.368687261523325,0.38227498428881745,0.9719626168224299,0.9444444444444444,0.9714285714285714,0.9767441860465116,0.9523809523809524,0.9761904761904763,0.9868233618233618,0.9722222222222222,0.9855072463768115
200,0.06028956457071091,0.08962816379139624,0.07107717552756311,1.0,0.9444444444444444,1.0,1.0,0.942857142857143,1.0,1.0,0.970959595959596,1.0
300,0.028075973406187255,0.06430701856745186,0.0434279546862239,1.0,0.9444444444444444,1.0,1.0,0.942857142857143,1.0,1.0,0.970959595959596,1.0
400,0.017343451646675508,0.05551615266865824,0.03330317295900567,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
500,0.012250823926699964,0.05117235178425519,0.027800441244189275,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
600,0.00932019310350275,0.048692033147935083,0.02446329566589815,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
700,0.007456072843090264,0.047546517125047365,0.022080020692655675,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
800,0.006169416636853489,0.04695897892944648,0.020452663399558944,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
900,0.005233950343008782,0.046622112390639035,0.01915971945425289,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
1000,0.004530349577995577,0.04637050533151484,0.01816410122228195,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
