epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0979653084656509,1.0980657954920967,1.0979199523200684,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.085733037699035,1.0892771673048005,1.0838442095796466,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0852782602198676,1.0891398062015614,1.083037225826012,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0838239815040722,1.0877348329243908,1.081589160409033,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.06703564205765,1.0700658288065537,1.0647000020476927,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,0.6248104508250018,0.6074235303582305,0.6576015474331542,0.6542056074766355,0.6666666666666666,0.6,0.6511627906976744,0.6666666666666666,0.6190476190476191,0.8091613247863249,0.8181818181818182,0.7838827838827839
600,0.3026884378933017,0.2941626429463413,0.3527758247809981,0.9532710280373832,1.0,0.8857142857142857,0.9612403100775193,1.0,0.9047619047619048,0.9772079772079773,1.0,0.9470457079152732
700,0.1200184177022694,0.11102960721567612,0.1789268742776797,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
800,0.059613052195310344,0.0532022146083114,0.12456625722457712,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
900,0.03487586522358749,0.03087722765671691,0.10534380016772985,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
1000,0.02257744927927021,0.020138479112232852,0.09669585907066505,1.0,1.0,0.9428571428571428,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745
