epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0979815923113188,1.0980862821232062,1.0979484349953845,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.0858186318840581,1.0893786651211321,1.0839192782055072,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0856168839281302,1.0894943162124424,1.0833634109223098,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0854486855047571,1.0894368718032459,1.0833454157446247,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0848064750403017,1.088783499740736,1.0825909261371303,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.080360977472172,1.0842752484235083,1.0777831173346792,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,0.891113177149384,0.9025443175887803,0.8802876903568941,0.6822429906542056,0.6666666666666666,0.6285714285714286,0.627906976744186,0.6190476190476191,0.5714285714285715,0.8258101851851851,0.8207070707070706,0.7991718426501034
700,0.25516318723615444,0.3104559668327383,0.34406139245997097,0.9719626168224299,0.9444444444444444,0.9142857142857143,0.9767441860465116,0.9523809523809524,0.9285714285714285,0.9871794871794872,0.9722222222222222,0.9565217391304347
800,0.06772353982967598,0.1623225519991293,0.20648987440763858,0.9906542056074766,0.9722222222222222,0.9428571428571428,0.9922480620155039,0.9761904761904763,0.9523809523809524,0.9957264957264957,0.9861111111111112,0.9710144927536232
900,0.027202028898266593,0.14708858429358135,0.19181652127619303,1.0,0.9722222222222222,0.9428571428571428,1.0,0.9761904761904763,0.9523809523809524,1.0,0.9861111111111112,0.9710144927536232
1000,0.014444011701082027,0.15089627377625414,0.1923059313202754,1.0,0.9722222222222222,0.9428571428571428,1.0,0.9761904761904763,0.9523809523809524,1.0,0.9861111111111112,0.9710144927536232
