epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0937960624312288,1.0946753517403256,1.0935107250801803,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.0857303405440317,1.0895647378432474,1.0834276257646793,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0858251962549281,1.090147235762463,1.0837021833821427,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.085740175891547,1.089515488010273,1.0836205666768026,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.085751645312754,1.0898510845826388,1.0837842384953773,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.0857559242222476,1.0894773330791216,1.0832623933768475,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,1.0857336504535173,1.0900237951400156,1.0836571156833543,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
700,1.080376665982003,1.084169882649471,1.0787347473551807,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
800,0.0031058781303012124,0.09203622222516718,0.008419493789824577,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
900,0.0008293506809040448,0.10382415164392182,0.003523535569911539,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
1000,0.0004332353309820397,0.11240586023278928,0.00237399224179207,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9743589743589745,1.0
