epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.098777543752148,1.0988196648762958,1.0987658376643126,0.35514018691588783,0.3055555555555556,0.2857142857142857,0.3016611295681063,0.2619047619047619,0.2380952380952381,0.6458333333333334,0.625,0.6086956521739131
100,1.0929711181649546,1.093830671451979,1.0926299800211414,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.0882962494917257,1.0898938882998275,1.0875704756687457,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0825575948006287,1.084930677274697,1.0813061967941326,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0717682578901113,1.0752104689081838,1.0694412806062807,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.047837866508324,1.0532606254211947,1.043009665485081,0.5514018691588785,0.5,0.6,0.4857142857142857,0.4444444444444444,0.5277777777777778,0.75,0.7272727272727272,0.7777777777777777
600,0.9970346012474751,1.0061257421386394,0.9868730034353235,0.6915887850467289,0.6944444444444444,0.7428571428571429,0.6321151716500554,0.6388888888888888,0.6666666666666666,0.8292824074074074,0.8333333333333334,0.8571428571428571
700,0.9107415536384913,0.9242280958597182,0.8922443080244556,0.6915887850467289,0.6666666666666666,0.7428571428571429,0.6356589147286821,0.6190476190476191,0.6666666666666666,0.8304398148148149,0.8207070707070706,0.8571428571428571
800,0.8055266533228735,0.8195330072962762,0.7797999184405603,0.6915887850467289,0.6666666666666666,0.7428571428571429,0.6356589147286821,0.6190476190476191,0.6666666666666666,0.8304398148148149,0.8207070707070706,0.8585231193926847
900,0.6967885215143603,0.7055120045375483,0.6702228842281612,0.7009345794392523,0.6666666666666666,0.7428571428571429,0.6434108527131782,0.6190476190476191,0.6666666666666666,0.8350694444444445,0.8207070707070706,0.8585231193926847
1000,0.5802952814009212,0.5805911640910644,0.561248901108791,0.7102803738317757,0.7222222222222222,0.7428571428571429,0.6511627906976744,0.6666666666666666,0.6666666666666666,0.8396990740740741,0.8484848484848485,0.8585231193926847
