epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.098029809029653,1.0981214827887948,1.097992019585651,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,1.0858355480528081,1.0894123738851271,1.0839250136339766,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
200,1.085681045082222,1.0896116553226407,1.0834466156801037,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
300,1.0856309152613488,1.0895614708062051,1.0834362902844443,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,1.0855122768996703,1.0894781403106182,1.0833319719213246,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
500,1.0851319779699367,1.0890440229717135,1.0828706668518007,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
600,1.083025265898559,1.086985623867361,1.0806123726700507,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
700,1.0202190976210088,1.0243356185876593,1.0114998875024332,0.6542056074766355,0.6388888888888888,0.6285714285714286,0.5904761904761905,0.5833333333333334,0.5555555555555555,0.8072916666666666,0.8030303030303031,0.7936507936507936
800,0.560895753688152,0.5903054641052284,0.5604722281166921,0.719626168224299,0.6666666666666666,0.7142857142857143,0.6589147286821705,0.6190476190476191,0.6428571428571429,0.8443287037037037,0.8207070707070706,0.8426501035196687
900,0.08187499920087085,0.11442661698761333,0.08288576901618497,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
1000,0.02037659194988528,0.05295267935511325,0.027811867498888542,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
