epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0926780419860909,1.0936784299352555,1.091953471442385,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.004877175527786159,0.08802824108523286,0.0026344083470579596,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
200,0.00204338632433885,0.0998185493338392,0.0014508888451053499,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
300,0.0012497757247403713,0.10713931850255724,0.0010160367011480419,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
400,0.0008856356238341593,0.1141734521009813,0.0008127071280034577,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
500,0.0006799045990014889,0.118762113207573,0.0006655946766600826,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
600,0.0005483249258748731,0.12318280181691159,0.00057265160685099,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
700,0.00045713746695403326,0.12681599754568695,0.0005064692219857875,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
800,0.0003909178302211174,0.13009765031215173,0.00045471710938189443,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
900,0.00034056898081211525,0.13254343532168766,0.00040799119536222923,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
1000,0.0003008312544632899,0.13559791217418077,0.00037518448752412006,1.0,0.9444444444444444,1.0,1.0,0.9388888888888888,1.0,1.0,0.9696969696969697,1.0
