epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.098116378172075,1.098276458241127,1.0979686225852228,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.45545891876851735,0.5082621271681291,0.4007275977133342,0.9813084112149533,0.8888888888888888,1.0,0.9844961240310077,0.9047619047619048,1.0,0.9910968660968661,0.9476495726495727,1.0
200,0.0625683492569446,0.12422489121057967,0.027951201782543258,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9861111111111112,1.0
300,0.02850249524645126,0.09301613703345339,0.011436826128060209,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
400,0.01772946230444373,0.08593750138924793,0.007354554579992678,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
500,0.012640117357491654,0.08396888276484392,0.005508229805129955,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
600,0.009743575760416895,0.08424913720595384,0.004482015043846105,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
700,0.007879030989492677,0.08526455389135147,0.0038301615586440116,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
800,0.006589614563094329,0.08647481549360145,0.003364496459163768,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
900,0.005645603946581424,0.087487378527698,0.002988898926115089,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
1000,0.004922147453960313,0.0891216732108996,0.002720945429980423,1.0,0.9722222222222222,1.0,1.0,0.9666666666666667,1.0,1.0,0.9848484848484849,1.0
