epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0928428218415505,1.0935321267957974,1.0922375455650581,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.005455794019206535,0.09023886306245855,0.013440774962161669,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9732905982905984,1.0
200,0.00214676390241866,0.10476202576713375,0.0064664789150362025,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
300,0.0012611245610471254,0.11275136361052056,0.004100777489830791,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
400,0.000873601258634334,0.11819683815212129,0.0029948114369441592,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
500,0.0006600614058362694,0.12275658216033968,0.002345534194562211,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
600,0.000526535269301909,0.12640008982790324,0.001905098769957927,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
700,0.0004353514595113325,0.12973032009943944,0.0016097156439735284,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
800,0.0003692499727255261,0.13256059616118135,0.0013839545990487832,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
900,0.0003197909062783709,0.135143217721097,0.001213949854464054,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
1000,0.0002814794000874158,0.1374142338183276,0.0010838570740764023,1.0,0.9722222222222222,1.0,1.0,0.9761904761904763,1.0,1.0,0.9871794871794872,1.0
