epoch,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_macro_sensitivity,val_macro_sensitivity,test_macro_sensitivity,train_macro_specificity,val_macro_specificity,test_macro_specificity
1,1.0977859750254202,1.0978337742143711,1.0975269457184904,0.40186915887850466,0.3888888888888889,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
100,0.7612215765138213,0.7772600324923784,0.7451623937157663,0.7009345794392523,0.6111111111111112,0.6285714285714286,0.6434108527131782,0.5714285714285715,0.5714285714285715,0.8350694444444445,0.7929292929292929,0.7991718426501034
200,0.31913097949043784,0.3836238022993019,0.3467863431519123,0.9813084112149533,0.9722222222222222,0.9428571428571428,0.9770114942528735,0.9761904761904763,0.9391534391534391,0.9895833333333334,0.9861111111111112,0.9696342305037957
300,0.144025792065508,0.2119581712904116,0.1697544952815353,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9523809523809524,0.9761904761904763,1.0,0.9732905982905984,0.9855072463768115
400,0.08580359143957224,0.16504247735655353,0.1101065058375104,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9523809523809524,0.9761904761904763,1.0,0.9732905982905984,0.9855072463768115
500,0.05910344050715855,0.15036263979785638,0.08253319338362006,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9523809523809524,0.9761904761904763,1.0,0.9732905982905984,0.9855072463768115
600,0.04424985933286202,0.14585344790227828,0.06632546004674512,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9523809523809524,0.9761904761904763,1.0,0.9732905982905984,0.9855072463768115
700,0.03499392280189712,0.14498693969721932,0.05531695844412633,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9732905982905984,1.0
800,0.028757055487826415,0.1458039531393457,0.046938731395630456,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9732905982905984,1.0
900,0.02428187133681875,0.1477605592484729,0.04057818259065423,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9732905982905984,1.0
1000,0.020953811705189576,0.15019330530597458,0.035701249658655204,1.0,0.9444444444444444,1.0,1.0,0.9523809523809524,1.0,1.0,0.9732905982905984,1.0
